
REGIAO DT_ERRO    DT_SUSP    PDF_NAME                                           PMG_NAME                                           RMR_ RMR_NAME                                                                                             RRD_D SAS_NAME                                           IVS_NAME                                             COUNT(1)
------ ---------- ---------- -------------------------------------------------- -------------------------------------------------- ---- ---------------------------------------------------------------------------------------------------- ----- -------------------------------------------------- -------------------------------------------------- ----------
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                       27
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51213 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51223 Suspensa inadimplente                              Erro não refaturável                                        1
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                       82
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51351 Suspensa inadimplente                              Erro não refaturável                                        1
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           18   Débito não efetuado - Data do Débito anterior à do processamento.                                          Suspensa inadimplente                              Erro                                                        4
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           18   Débito não efetuado - Data do Débito anterior à do processamento.                                          Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                        4
R2     06/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  0013 Tempo insuficiente para arrecadação                                                                        Suspensa inadimplente                              Cancelada                                                   5
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  007  Reter Cartão - falsificado.                                                                                Suspensa inadimplente                              Erro                                                        2
R2     04/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Cancelada                                                   1
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  051  Limite Excedido.                                                                                           Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Discado Super                                   Cartão de Crédito                                  007  Reter Cartão - falsificado.                                                                                Suspensa inadimplente                              Erro                                                        1
R2     05/2010    05/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                      604
R2     05/2010    05/2010    Oi Discado Super                                   Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                        6
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         84   OPR (Ordem de pagamento de restituição)                                                                    Suspensa inadimplente                              Erro com estorno                                            2
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         84   OPR (Ordem de pagamento de restituição)                                                                    Suspensa inadimplente                              Erro com estorno                                            2
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Erro                                                       23
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Erro                                                       13
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51114 Suspensa inadimplente                              Erro não refaturável                                      279
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51211 Suspensa inadimplente                              Erro não refaturável                                        8
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                      269
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51211 Suspensa inadimplente                              Erro não refaturável                                        2
R2     05/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  001  Transacao Negada                                                                                           Suspensa inadimplente                              Cancelada                                                   1
R2     03/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                   8
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                  81
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Erro                                                       17
R2     05/2010    06/2010    Oi Educa                                           Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                           96
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           99   Cancelamento - cancelado conforme solicitação.                                                             Suspensa inadimplente                              Erro                                                        4
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         84   OPR (Ordem de pagamento de restituição)                                                                    Suspensa inadimplente                              Erro com estorno                                            9
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         84   OPR (Ordem de pagamento de restituição)                                                                    Suspensa inadimplente                              Erro com estorno                                           13
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  005  Transação Negada.                                                                                          Suspensa inadimplente                              Cancelada                                                   3
R2     05/2010    06/2010    Oi Proteção da Família                             Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            5
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Erro                                                       17
R2     06/2010    06/2010    Oi Educa                                           Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Erro                                                        2
R2     04/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Cancelada                                                   3
R2     05/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  C007 Ajuste a débito                                                                                            Suspensa inadimplente                              Erro                                                        1
R2     02/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51429 Suspensa inadimplente                              Erro não refaturável                                       11
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                        8
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51213 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                       73
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                       17
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                               51027 Suspensa inadimplente                              Erro não refaturável                                        7
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           00   Débito efetuado.                                                                                           Suspensa inadimplente                              Cancelada                                                   2
R2     06/2010    06/2010    Oi Suporte                                         Cartão de Crédito                                  051  Limite Excedido.                                                                                           Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         FF   Faturado - registro carregado no faturamento para emissão de conta                                         Suspensa inadimplente                              Faturada por Co-Billing                                     1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  005  Transação Negada.                                                                                          Suspensa inadimplente                              Erro                                                        2
R2     06/2010    06/2010    Oi Suporte                                         Cartão de Crédito                                  005  Transação Negada.                                                                                          Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Cancelada                                                   1
R2     04/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Erro                                                        1
R2     04/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           18   Débito não efetuado - Data do Débito anterior à do processamento.                                          Suspensa inadimplente                              Cancelada                                                   3
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           00   Débito efetuado.                                                                                           Suspensa inadimplente                              Cancelada                                                   1
R2     03/2010    06/2010    Oi Educa                                           Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                   1
R2     04/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            1
R2     05/2010    05/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                       74
R2     05/2010    05/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                       93
R2     05/2010    05/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                       76
R2     05/2010    05/2010    Oi Educa                                           Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51818 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            5
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Erro                                                       11
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Erro                                                        5
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                      622
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51114 Suspensa inadimplente                              Erro não refaturável                                      233
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                      217
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                      302
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Erro                                                       25
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Erro                                                        3
R2     04/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                   8
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           99   Cancelamento - cancelado conforme solicitação.                                                             Suspensa inadimplente                              Erro                                                        5
R2     04/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Cancelada                                                   4
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Erro                                                        9
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                       19
R2     05/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                       14
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Erro                                                       11
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Cancelada                                                   2
R2     06/2010    06/2010    Oi Suporte                                         Cartão de Crédito                                  255  Cartao Vencido                                                                                             Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  041  Transação Negada - Reter Cartão - Cartão Perdido.                                                          Suspensa inadimplente                              Erro                                                        1
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                      221
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         RE   Valor Retificado - Cliente Reclamou - RCT                                                                  Suspensa inadimplente                              Erro não refaturável                                        7
R2     06/2010    06/2010    Oi Educa                                           Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51429 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  005  Transação Negada.                                                                                          Suspensa inadimplente                              Cancelada                                                   2
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  051  Limite Excedido.                                                                                           Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           18   Débito não efetuado - Data do Débito anterior à do processamento.                                          Suspensa inadimplente                              Erro                                                        6
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           15   Débito não efetuado - DAC da conta corrente inválido.                                                      Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           15   Débito não efetuado - DAC da conta corrente inválido.                                                      Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                        4
R2     04/2010    06/2010    Oi Proteção da Família                             Cartão de Crédito                                  C007 Ajuste a débito                                                                                            Suspensa inadimplente                              Erro com estorno                                            1
R2     06/2010    06/2010    Oi Suporte                                         Cartão de Crédito                                  007  Reter Cartão - falsificado.                                                                                Suspensa inadimplente                              Erro                                                        2
R2     05/2010    06/2010    Oi Educa                                           Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                        1
R2     04/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         CC   Criticado - Cancelamento                                                                             500   Suspensa inadimplente                              Cancelado por impossibilidade de cobrança                   1
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           00   Débito efetuado.                                                                                           Suspensa inadimplente                              Cancelada                                                   2
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           99   Cancelamento - cancelado conforme solicitação.                                                             Suspensa inadimplente                              Cancelada                                                   2
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                               51027 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    05/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                     1041
R2     05/2010    05/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                     1313
R2     05/2010    05/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51429 Suspensa inadimplente                              Erro não refaturável                                        9
R2     05/2010    05/2010    Oi Educa                                           Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51211 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            5
R2     06/2010    06/2010    Oi Educa                                           Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                  14
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                           70
R2     04/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Cancelada                                                   7
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                        5
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  057  Transação não Permitida - Portador deve ligar para o emissor e informar o código 57                        Suspensa inadimplente                              Cancelada                                                   2
R2     06/2010    06/2010    Oi Educa                                           Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Erro                                                        2
R2     02/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           04   Débito não efetuado - Outras restrições.                                                                   Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  041  Transação Negada - Reter Cartão - Cartão Perdido.                                                          Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Erro                                                        3
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                      282
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                      160
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                     1738
R2     05/2010    06/2010    Oi Educa                                           Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                       18
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51213 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Educa                                           Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                       18
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Erro                                                       12
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51211 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Discado Super                                   Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                       12
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                               51027 Suspensa inadimplente                              Erro não refaturável                                        8
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           00   Débito efetuado.                                                                                           Suspensa inadimplente                              Cancelada                                                   1
R2     05/2010    06/2010    Oi Filmes                                          Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                   2
R2     06/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  051  Limite Excedido.                                                                                           Suspensa inadimplente                              Erro                                                        2
R2     06/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  0013 Tempo insuficiente para arrecadação                                                                        Suspensa inadimplente                              Cancelada                                                   4
R2     02/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  057  Transação não Permitida - Portador deve ligar para o emissor e informar o código 57                        Suspensa inadimplente                              Cancelada                                                   1
R2     02/2010    06/2010    Oi Suporte                                         Cartão de Crédito                                  057  Transação não Permitida - Portador deve ligar para o emissor e informar o código 57                        Suspensa inadimplente                              Cancelada                                                   1
R2     03/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  005  Transação Negada.                                                                                          Suspensa inadimplente                              Cancelada                                                   1
R2     04/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           18   Débito não efetuado - Data do Débito anterior à do processamento.                                          Suspensa inadimplente                              Cancelada                                                   1
R2     04/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            1
R2     04/2010    06/2010    Oi Antivírus                                       Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            1
R2     05/2010    06/2010    Oi de Olho                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51300 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                               51027 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    05/2010    Oi Educa                                           Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                       60
R2     05/2010    05/2010    Oi Educa                                           Débito em Conta Telefônica                         EX   Exclusão do Serviço - quando ocorre a exclusão do serviço de Terceiros                                     Suspensa inadimplente                              Erro não refaturável                                        5
R2     05/2010    05/2010    Oi Internet Banda Larga                            Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51114 Suspensa inadimplente                              Erro não refaturável                                       13
R2     05/2010    05/2010    Oi Suporte                                         Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51818 Suspensa inadimplente                              Erro não refaturável                                        6
R2     05/2010    05/2010    Oi Proteção da Família                             Débito em Conta Telefônica                         EE   Registro Recebido Errado - erros irrecuperáveis - não faturado                                       51035 Suspensa inadimplente                              Erro não refaturável                                        1
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Telefônica                         CF   Crédito em conta futura (Devolução do pagamento)                                                           Suspensa inadimplente                              Erro com estorno                                            6
R2     03/2010    06/2010    Oi Internet Banda Larga                            Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                  13
R2     05/2010    06/2010    Oi Proteção da Família                             Débito em Conta Corrente                           14   Débito não efetuado - Agência inválida.                                                                    Suspensa inadimplente                              Erro                                                        1
R2     05/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           14   Débito não efetuado - Agência inválida.                                                                    Suspensa inadimplente                              Erro                                                        1
R2     05/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           01   Débito não efetuado - Insuficiência de fundos.                                                             Suspensa inadimplente                              Cancelada                                                  24
R2     03/2010    06/2010    Oi Antivírus                                       Cartão de Crédito                                  0013 Tempo insuficiente para arrecadação                                                                        Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Discado Super                                   Débito em Conta Corrente                           99   Cancelamento - cancelado conforme solicitação.                                                             Suspensa inadimplente                              Erro                                                        1
R2     06/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Erro                                                        8
R2     06/2010    06/2010    Oi Internet Banda Larga                            Cartão de Crédito                                  057  Transação não Permitida - Portador deve ligar para o emissor e informar o código 57                        Suspensa inadimplente                              Cancelada                                                   5
R2     06/2010    06/2010    Oi Discado Super                                   Cartão de Crédito                                  057  Transação não Permitida - Portador deve ligar para o emissor e informar o código 57                        Suspensa inadimplente                              Cancelada                                                   1
R2     06/2010    06/2010    Oi Suporte                                         Débito em Conta Corrente                           02   Débito não efetuado - Conta corrente não cadastrada.                                                       Suspensa inadimplente                              Erro                                                       16
R2     04/2010    06/2010    Oi Antivírus                                       Débito em Conta Corrente                           30   Débito não efetuado - Sem contrato de Débito automático.                                                   Suspensa inadimplente                              Cancelada                                                   3
R2     06/2010    06/2010    Oi Educa                                           Débito em Conta Corrente                           99   Cancelamento - cancelado conforme solicitação.                                                             Suspensa inadimplente                              Erro                                                        2
